,Name,Attack,Defense,HP,Region,Sp. Atk,Sp. Def,Speed,Type 1,Type 2
842,Sinistea,104,138,50,Unova,181,80,111,Flying,Ice
843,Polteageist,247,55,138,Paldea,162,68,144,Ice,DNE
844,Hatenna,98,108,162,Kalos,211,50,55,Rock,DNE
845,Hattrem,9,7,146,Sinnoh,252,93,32,Ice,Normal
846,Hatterene,19,14,205,Kanto,76,205,67,Psychic,Bug
847,Impidimp,112,114,73,Johto,87,177,18,Dark,Ghost
848,Morgrem,180,109,90,Alola,148,113,87,Poison,Water
849,Grimmsnarl,187,1,182,Unova,7,16,116,Ice,Fighting
850,Obstagoon,205,254,216,Kanto,85,37,48,Ground,Fighting
851,Perrserker,54,188,190,Hoenn,97,75,80,Fire,Flying
852,Cursola,164,205,96,Kanto,144,149,202,Water,DNE
853,Runerigus,144,159,150,Hoenn,199,59,104,Fairy,Psychic
854,Milcery,34,125,45,Sinnoh,225,136,200,Normal,Poison
855,Alcremie,107,211,208,Johto,176,203,252,Psychic,Normal
856,Falinks,72,173,51,Hoenn,132,43,7,Ground,Dark
857,Pincurchin,169,133,110,Unova,216,23,32,Water,Dark
858,Snom,41,31,229,Johto,120,239,242,Grass,DNE
859,Frosmoth,62,141,179,Hoenn,231,191,39,Ghost,Water
860,Stonjourner,189,216,210,Unova,69,185,52,Water,DNE
861,Eiscue,240,81,132,Paldea,174,223,61,Steel,DNE
862,Indeedee,150,200,181,Paldea,144,35,227,Fighting,Grass
863,Morpeko,55,13,249,Kanto,180,48,59,Ghost,Fighting
864,Cufant,243,251,236,Hoenn,247,134,72,Normal,DNE
865,Copperajah,22,93,13,Kalos,185,197,127,Dark,DNE
866,Dracozolt,160,86,130,Galar,101,251,70,Fire,Water
867,Arctozolt,99,135,148,Sinnoh,80,109,198,Fairy,DNE
868,Dracovish,131,109,242,Kanto,142,182,3,Grass,DNE
869,Arctovish,74,129,56,Hoenn,195,82,75,Psychic,Fighting
870,Duraludon,75,189,23,Kanto,44,224,56,Poison,Fire
871,Dreepy,106,40,123,Kalos,167,232,27,Fire,Grass
872,Drakloak,157,143,67,Kalos,36,254,61,Grass,Psychic
873,Dragapult,94,25,138,Alola,36,91,236,Poison,Dragon
874,Zacian,96,171,187,Paldea,177,124,51,Poison,Electric
875,Zamazenta,156,181,78,Alola,23,37,221,Rock,Ground
876,Eternatus,221,206,145,Johto,126,65,180,Rock,DNE
877,Kubfu,208,59,62,Kalos,220,152,224,Fighting,DNE
878,Urshifu,98,118,133,Hoenn,250,105,251,Ground,Electric
879,Zarude,129,48,12,Kalos,130,248,115,Electric,Ice
880,Regieleki,69,204,191,Kanto,65,54,81,Steel,Dragon
881,Regidrago,126,200,71,Galar,193,42,134,Normal,DNE
882,Glastrier,224,90,95,Sinnoh,71,197,109,Fighting,Ice
883,Spectrier,118,27,126,Paldea,154,2,55,Ghost,DNE
884,Calyrex,65,247,99,Kanto,187,156,244,Water,DNE
885,Wyrdeer,37,52,21,Johto,222,88,242,Bug,Electric
886,Kleavor,115,211,59,Paldea,220,35,54,Fairy,DNE
887,Ursaluna,76,186,114,Kanto,172,206,56,Ground,Bug
888,Basculegion,155,11,154,Hoenn,212,209,23,Ground,Fire
889,Sneasler,61,129,201,Johto,72,155,81,Psychic,DNE
890,Overqwil,144,145,7,Alola,167,181,64,Dragon,Grass
891,Enamorus,21,85,64,Sinnoh,92,62,46,Ice,Ghost
892,Sprigatito,108,232,29,Sinnoh,141,241,76,Dragon,Dark
893,Floragato,5,49,65,Hoenn,175,60,52,Normal,DNE
894,Meowscarada,117,22,127,Sinnoh,175,202,224,Fairy,Electric
895,Fuecoco,134,151,8,Hoenn,63,231,29,Bug,Fire
896,Crocalor,123,24,34,Galar,196,228,168,Fire,DNE
897,Skeledirge,74,132,228,Alola,107,76,49,Ghost,Bug
898,Quaxly,123,109,128,Paldea,145,94,202,Poison,DNE
899,Quaxwell,145,61,101,Sinnoh,12,221,236,Fairy,Steel
900,Quaquaval,15,256,134,Johto,248,128,175,Electric,Normal
901,Lechonk,153,106,43,Galar,102,68,132,Steel,DNE
902,Oinkologne,100,12,50,Sinnoh,158,121,112,Ice,Fire
903,Tarountula,200,245,181,Alola,153,76,173,Fire,Electric
904,Spidops,122,183,190,Kalos,252,124,157,Steel,Ghost
905,Nymble,31,49,152,Johto,189,71,250,Dark,DNE
906,Lokix,54,207,249,Kalos,108,54,44,Electric,Fire
907,Pawmi,148,132,237,Galar,164,242,194,Flying,Dragon
908,Pawmo,212,91,26,Kalos,238,61,69,Water,Fighting
909,Pawmot,17,166,151,Johto,103,32,27,Fighting,Ghost
910,Tandemaus,20,108,46,Hoenn,26,206,220,Bug,Fire
911,Maushold,122,136,89,Kanto,100,237,81,Electric,Bug
912,Fidough,137,180,7,Unova,80,148,139,Flying,Fire
913,Dachsbun,38,119,172,Alola,145,76,89,Water,Normal
914,Smoliv,170,239,121,Johto,6,173,130,Dragon,DNE
915,Dolliv,256,114,47,Paldea,77,18,241,Dark,DNE
916,Arboliva,188,133,196,Kalos,232,140,141,Ghost,DNE
917,Squawkabilly,18,178,119,Hoenn,173,197,115,Water,Ice
918,Nacli,184,54,18,Kalos,135,67,7,Water,Steel
919,Naclstack,92,107,91,Johto,77,58,65,Electric,Fighting
920,Garganacl,142,222,200,Kanto,109,231,204,Dragon,Flying
921,Charcadet,233,248,78,Unova,22,69,97,Flying,Fighting
922,Armarouge,247,3,202,Paldea,128,51,114,Steel,DNE
923,Ceruledge,250,256,41,Unova,76,207,180,Dragon,Bug
924,Tadbulb,65,163,14,Hoenn,221,137,191,Steel,Flying
925,Bellibolt,188,225,197,Unova,104,243,228,Rock,Grass
926,Wattrel,250,132,109,Alola,61,90,92,Ground,Dragon
927,Kilowattrel,3,14,179,Paldea,7,253,103,Electric,Ground
928,Maschiff,173,206,229,Kalos,94,151,36,Bug,Ice
929,Mabosstiff,237,61,112,Kalos,10,109,133,Water,Fire
930,Shroodle,221,21,164,Kanto,76,210,138,Ghost,Dragon
931,Grafaiai,219,144,223,Unova,230,139,96,Fairy,Ground
932,Bramblin,3,80,5,Unova,74,129,226,Steel,Fairy
933,Brambleghast,49,28,206,Galar,221,149,198,Psychic,Water
934,Toedscool,142,76,134,Kalos,243,225,87,Ghost,Rock
935,Toedscruel,215,17,140,Johto,56,53,101,Fairy,Grass
936,Klawf,26,212,95,Hoenn,162,128,152,Fairy,DNE
937,Capsakid,130,40,209,Alola,212,248,46,Steel,DNE
938,Scovillain,5,184,80,Kalos,6,12,201,Ice,Fairy
939,Rellor,19,130,224,Sinnoh,196,138,32,Normal,Poison
940,Rabsca,159,23,127,Galar,122,62,145,Poison,Dark
941,Flittle,25,20,58,Unova,129,76,24,Ice,Fighting
942,Espathra,132,82,180,Galar,2,51,218,Ice,Bug
943,Tinkatink,175,68,9,Johto,130,118,18,Dragon,Water
944,Tinkatuff,234,54,33,Alola,23,204,8,Ground,Bug
945,Tinkaton,169,198,126,Unova,73,20,249,Water,DNE
946,Wiglett,136,212,209,Unova,98,137,71,Ground,Grass
947,Wugtrio,124,206,80,Alola,90,75,93,Electric,Water
948,Bombirdier,199,222,143,Unova,241,241,52,Flying,Ice
949,Finizen,142,188,24,Alola,136,230,255,Poison,DNE
950,Palafin,62,92,113,Alola,13,111,247,Electric,Poison
951,Varoom,19,83,235,Kanto,64,28,87,Ghost,Water
952,Revavroom,100,249,226,Unova,134,234,26,Water,Rock
953,Cyclizar,148,54,166,Sinnoh,217,114,249,Poison,Dark
954,Orthworm,153,14,38,Alola,7,206,255,Fire,Fairy
955,Glimmet,252,177,220,Johto,22,141,153,Ground,DNE
956,Glimmora,105,48,218,Sinnoh,137,63,27,Dark,Ghost
957,Greavard,107,127,234,Galar,203,43,115,Flying,Dark
958,Houndstone,238,18,5,Kanto,46,170,168,Fire,Fairy
959,Flamigo,91,63,188,Kanto,253,149,19,Poison,Ghost
960,Cetoddle,175,91,116,Hoenn,185,53,213,Electric,Rock
961,Cetitan,27,251,83,Paldea,121,222,103,Dragon,Electric
962,Veluza,164,194,35,Kanto,91,72,186,Water,Ghost
963,Dondozo,252,80,247,Johto,163,1,130,Flying,DNE
964,Tatsugiri,228,195,91,Alola,106,141,38,Psychic,DNE
965,Annihilape,105,241,92,Kanto,95,173,236,Ice,Grass
966,Clodsire,170,75,164,Unova,63,197,200,Flying,Electric
967,Farigiraf,29,75,222,Kanto,54,39,204,Normal,DNE
968,Dudunsparce,204,214,5,Kalos,50,146,242,Dark,Steel
969,Kingambit,61,235,115,Kalos,6,63,25,Dark,Steel
970,Frigibax,154,93,146,Paldea,30,244,40,Fire,Electric
971,Arctibax,62,239,153,Kanto,44,223,117,Steel,DNE
972,Baxcalibur,35,50,161,Sinnoh,175,215,116,Dark,DNE
973,Gimmighoul,202,59,206,Sinnoh,253,140,105,Rock,Normal
974,Gholdengo,59,220,202,Galar,98,76,44,Psychic,Flying
975,Wo-Chien,121,142,204,Kalos,119,115,144,Fighting,Poison
976,Chien-Pao,65,171,190,Hoenn,60,80,217,Fire,DNE
977,Ting-Lu,163,83,105,Paldea,5,2,18,Fire,Steel
978,Chi-Yu,71,193,112,Kalos,125,15,134,Fire,Dragon
979,Koraidon,163,22,225,Sinnoh,75,246,240,Water,Bug
980,Miraidon,243,256,243,Hoenn,19,222,97,Ground,DNE
