,Name,Attack,Defense,HP,Region,Sp. Atk,Sp. Def,Speed,Type 1,Type 2
842,Sinistea,106,85,35,Unova,104,28,245,Normal,DNE
843,Polteageist,131,145,178,Unova,37,238,191,Ice,Dragon
844,Hatenna,78,59,105,Paldea,33,65,106,Grass,Fire
845,Hattrem,199,176,160,Paldea,151,179,79,Dark,Rock
846,Hatterene,200,149,71,Johto,101,66,47,Psychic,Bug
847,Impidimp,133,255,125,Kalos,208,56,191,Fairy,Poison
848,Morgrem,90,52,65,Unova,233,119,241,Ghost,Grass
849,Grimmsnarl,208,98,225,Hoenn,27,19,9,Normal,DNE
850,Obstagoon,124,208,160,Kanto,61,28,166,Fire,Ground
851,Perrserker,160,131,206,Galar,164,228,236,Bug,Psychic
852,Cursola,178,251,22,Johto,254,50,48,Steel,Flying
853,Runerigus,190,62,218,Alola,144,1,62,Normal,Rock
854,Milcery,215,227,69,Alola,77,176,9,Flying,Ice
855,Alcremie,12,182,55,Johto,155,213,185,Grass,Bug
856,Falinks,252,238,244,Paldea,20,126,198,Water,Grass
857,Pincurchin,175,225,178,Galar,206,74,179,Poison,DNE
858,Snom,101,228,122,Hoenn,49,89,236,Ghost,Grass
859,Frosmoth,192,7,98,Kalos,33,207,217,Bug,DNE
860,Stonjourner,84,250,165,Unova,56,86,81,Ground,Bug
861,Eiscue,10,187,166,Hoenn,144,52,46,Ground,DNE
862,Indeedee,245,191,203,Johto,218,210,174,Fighting,Ice
863,Morpeko,13,121,33,Hoenn,52,128,141,Ice,Steel
864,Cufant,74,82,238,Kanto,218,131,252,Ice,Electric
865,Copperajah,249,136,154,Unova,173,81,37,Dragon,Grass
866,Dracozolt,99,135,211,Kalos,34,75,21,Dark,Fairy
867,Arctozolt,15,127,107,Galar,190,247,42,Rock,Fairy
868,Dracovish,68,105,41,Johto,217,4,65,Normal,Psychic
869,Arctovish,96,148,150,Kanto,149,247,230,Ghost,Grass
870,Duraludon,223,80,98,Paldea,35,50,36,Fire,Fairy
871,Dreepy,125,7,48,Kalos,243,55,235,Electric,Dragon
872,Drakloak,133,155,196,Kanto,231,21,91,Fire,Electric
873,Dragapult,95,107,54,Sinnoh,114,106,239,Fairy,DNE
874,Zacian,253,94,81,Alola,237,32,189,Ice,DNE
875,Zamazenta,124,133,182,Sinnoh,143,11,100,Water,DNE
876,Eternatus,10,139,180,Unova,218,109,79,Ice,Psychic
877,Kubfu,19,177,75,Sinnoh,158,119,5,Water,Fairy
878,Urshifu,180,27,160,Johto,206,189,191,Water,Normal
879,Zarude,39,249,90,Kanto,164,156,26,Dragon,DNE
880,Regieleki,149,6,210,Hoenn,5,78,169,Ghost,Poison
881,Regidrago,11,92,95,Kalos,13,57,68,Water,DNE
882,Glastrier,178,117,62,Galar,225,155,132,Grass,Electric
883,Spectrier,42,77,69,Kalos,90,70,214,Poison,Rock
884,Calyrex,251,18,181,Paldea,131,50,238,Poison,Fire
885,Wyrdeer,4,56,98,Paldea,235,95,143,Steel,Ice
886,Kleavor,21,170,83,Hoenn,58,203,200,Electric,Ground
887,Ursaluna,62,147,98,Kanto,9,80,71,Poison,Flying
888,Basculegion,185,49,162,Unova,248,193,66,Fighting,Fire
889,Sneasler,95,33,187,Hoenn,30,192,68,Dark,DNE
890,Overqwil,174,177,100,Galar,112,155,103,Electric,Fighting
891,Enamorus,126,253,62,Johto,69,76,116,Fighting,Dragon
892,Sprigatito,215,109,135,Johto,132,251,90,Fire,Fighting
893,Floragato,252,137,159,Sinnoh,189,10,74,Rock,Dragon
894,Meowscarada,4,170,140,Sinnoh,117,97,3,Dark,DNE
895,Fuecoco,212,237,3,Paldea,81,102,209,Fire,Grass
896,Crocalor,97,104,65,Johto,173,178,203,Normal,DNE
897,Skeledirge,70,117,241,Kanto,229,242,111,Poison,Electric
898,Quaxly,26,225,226,Galar,251,170,235,Grass,Poison
899,Quaxwell,51,5,24,Johto,176,32,5,Rock,Ground
900,Quaquaval,150,92,231,Kanto,160,255,195,Poison,Ground
901,Lechonk,81,12,223,Galar,10,179,183,Fire,Dragon
902,Oinkologne,121,231,89,Galar,49,202,4,Steel,DNE
903,Tarountula,73,38,75,Kalos,238,204,23,Dragon,Ice
904,Spidops,206,165,111,Paldea,144,220,240,Ghost,Bug
905,Nymble,55,105,122,Paldea,118,158,167,Fairy,DNE
906,Lokix,242,197,115,Paldea,231,17,97,Bug,Grass
907,Pawmi,206,27,246,Sinnoh,112,119,210,Steel,Ghost
908,Pawmo,191,95,3,Alola,140,14,120,Dark,Flying
909,Pawmot,248,246,191,Kanto,81,74,163,Dragon,Water
910,Tandemaus,209,53,158,Kalos,19,68,77,Water,Ghost
911,Maushold,188,97,50,Kalos,60,124,27,Ground,Psychic
912,Fidough,198,77,209,Johto,249,68,155,Ice,Ghost
913,Dachsbun,187,1,156,Kalos,121,133,42,Bug,Fighting
914,Smoliv,64,197,221,Kalos,175,184,176,Ghost,DNE
915,Dolliv,212,103,168,Unova,43,92,113,Steel,Poison
916,Arboliva,239,19,191,Alola,53,168,141,Fighting,Rock
917,Squawkabilly,137,134,91,Johto,213,17,137,Fairy,Water
918,Nacli,117,177,130,Paldea,24,201,119,Fighting,DNE
919,Naclstack,75,181,226,Galar,49,4,240,Steel,Flying
920,Garganacl,211,152,174,Galar,105,117,38,Water,Fighting
921,Charcadet,43,92,179,Galar,250,119,75,Ice,Electric
922,Armarouge,166,96,157,Kalos,14,100,217,Rock,Fighting
923,Ceruledge,130,250,53,Johto,47,219,164,Psychic,Steel
924,Tadbulb,14,226,35,Kanto,70,25,166,Psychic,Flying
925,Bellibolt,195,213,36,Hoenn,238,106,201,Ground,Ice
926,Wattrel,178,129,158,Unova,179,82,245,Fighting,Fire
927,Kilowattrel,182,43,78,Hoenn,91,183,36,Fire,DNE
928,Maschiff,13,66,95,Kanto,191,208,225,Dragon,Water
929,Mabosstiff,82,23,241,Kanto,166,159,91,Grass,Electric
930,Shroodle,143,183,28,Johto,15,103,85,Steel,Fairy
931,Grafaiai,12,247,29,Paldea,17,37,21,Ice,Normal
932,Bramblin,91,184,109,Alola,119,12,120,Flying,Poison
933,Brambleghast,153,154,21,Johto,184,38,84,Electric,Bug
934,Toedscool,28,42,11,Unova,90,57,9,Bug,Normal
935,Toedscruel,192,251,91,Galar,52,2,32,Fairy,Bug
936,Klawf,201,201,71,Johto,126,196,133,Fighting,DNE
937,Capsakid,69,86,71,Johto,221,176,66,Psychic,Dark
938,Scovillain,1,224,148,Alola,195,69,2,Ground,DNE
939,Rellor,148,160,93,Paldea,82,98,63,Rock,Fire
940,Rabsca,119,141,173,Alola,202,149,51,Electric,Dark
941,Flittle,87,65,73,Alola,126,165,33,Steel,Dark
942,Espathra,247,240,216,Kanto,201,247,187,Ground,Dragon
943,Tinkatink,187,136,107,Alola,65,118,136,Fire,Dragon
944,Tinkatuff,67,47,178,Paldea,209,224,12,Dragon,Bug
945,Tinkaton,68,237,148,Galar,60,32,114,Steel,DNE
946,Wiglett,111,170,147,Galar,62,151,237,Flying,DNE
947,Wugtrio,60,101,139,Alola,142,60,142,Ice,Bug
948,Bombirdier,106,122,75,Sinnoh,173,148,30,Flying,Dragon
949,Finizen,32,67,116,Kanto,255,256,209,Bug,Ice
950,Palafin,216,216,213,Alola,188,58,146,Ghost,Grass
951,Varoom,96,32,32,Unova,27,53,213,Fairy,Dragon
952,Revavroom,233,243,72,Kalos,159,27,79,Fighting,Fire
953,Cyclizar,96,170,164,Alola,54,24,146,Water,DNE
954,Orthworm,104,27,188,Unova,93,244,139,Dark,DNE
955,Glimmet,211,60,226,Kanto,221,38,107,Flying,DNE
956,Glimmora,49,176,158,Kanto,6,185,13,Steel,Rock
957,Greavard,235,19,251,Kanto,190,243,166,Fire,DNE
958,Houndstone,154,57,247,Alola,17,211,242,Fire,DNE
959,Flamigo,151,221,80,Paldea,128,74,159,Bug,DNE
960,Cetoddle,183,139,123,Paldea,112,97,42,Normal,Ghost
961,Cetitan,121,22,66,Unova,144,138,31,Ice,DNE
962,Veluza,22,214,136,Galar,252,70,141,Grass,Rock
963,Dondozo,190,141,185,Kanto,157,22,36,Grass,Fire
964,Tatsugiri,193,149,63,Hoenn,163,45,14,Water,Ghost
965,Annihilape,71,203,50,Kanto,168,96,253,Fighting,Electric
966,Clodsire,26,227,249,Hoenn,18,24,242,Fighting,Ground
967,Farigiraf,104,247,210,Kalos,93,3,68,Psychic,Water
968,Dudunsparce,168,134,17,Kalos,151,220,161,Rock,Ice
969,Kingambit,3,8,20,Hoenn,130,4,64,Fighting,Normal
970,Frigibax,103,234,130,Kanto,57,95,179,Flying,Ice
971,Arctibax,180,140,51,Paldea,57,59,101,Grass,Normal
972,Baxcalibur,192,10,132,Hoenn,6,10,237,Fairy,Ghost
973,Gimmighoul,178,64,222,Sinnoh,156,229,205,Fighting,Flying
974,Gholdengo,59,20,224,Kanto,54,243,10,Fairy,Ghost
975,Wo-Chien,188,249,244,Kalos,150,133,158,Water,Normal
976,Chien-Pao,85,103,216,Paldea,193,236,117,Psychic,Electric
977,Ting-Lu,2,190,31,Hoenn,178,28,88,Ghost,DNE
978,Chi-Yu,74,93,211,Alola,112,169,71,Psychic,Electric
979,Koraidon,100,41,171,Kanto,147,207,221,Ground,Bug
980,Miraidon,77,200,231,Hoenn,137,147,31,Fire,Electric
